Mod:Item:MetaData, Localized Name
tconstruct:shortbow, 短弓
tconstruct:longbow, 長弓
tconstruct:crossbow, 弩弓
tconstruct:arrow, 箭矢
tconstruct:bolt, 弩箭
tconstruct:shuriken, 迴旋鏢
tconstruct:seared:0, 焦黑石頭
tconstruct:seared:1, 焦黑鵝卵石
tconstruct:seared:2, 焦黑地磚
tconstruct:seared:3, 焦黑石磚
tconstruct:seared:4, 裂紋焦黑石磚
tconstruct:seared:5, 精美焦黑石磚
tconstruct:seared:6, 方紋焦黑石磚
tconstruct:seared:7, 焦黑路面
tconstruct:seared:8, 苦力怕雕面焦黑石
tconstruct:seared:9, 三角紋焦黑石磚
tconstruct:seared:10, 細紋焦黑石磚
tconstruct:seared:11, 焦黑石瓦
tconstruct:smeltery_controller:0, 冶煉爐控制器
tconstruct:seared_tank:0, 焦黑儲罐
tconstruct:seared_tank:1, 焦黑量器
tconstruct:seared_tank:2, 焦黑視窗
tconstruct:faucet:0, 澆注口
tconstruct:channel:0, 澆注道
tconstruct:casting:0, 鑄件台
tconstruct:casting:1, 鑄造盆
tconstruct:smeltery_io:0, 焦黑排液孔
tconstruct:seared_glass:0, 焦黑玻璃
tconstruct:seared_furnace_controller:0, 焦黑熔爐控制器
tconstruct:tinker_tank_controller:0, 工匠儲罐控制器
tconstruct:seared_slab:0, 焦黑石頭半磚
tconstruct:seared_slab:1, 焦黑鵝卵石半磚
tconstruct:seared_slab:2, 焦黑地磚半磚
tconstruct:seared_slab:3, 焦黑石磚半磚
tconstruct:seared_slab:4, 裂紋焦黑石磚半磚
tconstruct:seared_slab:5, 精美焦黑石磚半磚
tconstruct:seared_slab:6, 方紋焦黑石磚半磚
tconstruct:seared_slab:7, 焦黑路面半磚
tconstruct:seared_slab2:0, 苦力怕雕面焦黑石半磚
tconstruct:seared_slab2:1, 三角紋焦黑石磚半磚
tconstruct:seared_slab2:2, 細紋焦黑石磚半磚
tconstruct:seared_slab2:3, 焦黑石瓦半磚
tconstruct:seared_stairs_stone:0, 焦黑石頭階梯
tconstruct:seared_stairs_cobble:0, 焦黑鵝卵石階梯
tconstruct:seared_stairs_paver:0, 焦黑地磚階梯
tconstruct:seared_stairs_brick:0, 焦黑石磚階梯
tconstruct:seared_stairs_brick_cracked:0, 裂紋焦黑石磚階梯
tconstruct:seared_stairs_brick_fancy:0, 精美焦黑石磚階梯
tconstruct:seared_stairs_brick_square:0, 方紋焦黑石磚階梯
tconstruct:seared_stairs_brick_triangle:0, 三角紋焦黑石磚階梯
tconstruct:seared_stairs_brick_small:0, 細紋焦黑石磚階梯
tconstruct:seared_stairs_road:0, 焦黑路面階梯
tconstruct:seared_stairs_tile:0, 焦黑石瓦階梯
tconstruct:seared_stairs_creeper:0, 苦力怕雕面焦黑石階梯
tconstruct:cast:0, 空白鑄模
tconstruct:cast:0, 大刀刃鑄模
tconstruct:cast:0, 胸甲基底鑄模
tconstruct:cast:0, 板斧刃鑄模
tconstruct:cast:0, 牌板鑄模
tconstruct:cast:0, 斧刃鑄模
tconstruct:cast:0, 護甲夾板鑄模
tconstruct:cast:0, 寬護手鑄模
tconstruct:cast:0, 頭盔基底鑄模
tconstruct:cast:0, Small Plate鑄模
tconstruct:cast:0, 堅韌手柄鑄模
tconstruct:cast:0, 平鍋鑄模
tconstruct:cast:0, 護手鐔鑄模
tconstruct:cast:0, 箭杆鑄模
tconstruct:cast:0, 護腿基底鑄模
tconstruct:cast:0, 刀刃鑄模
tconstruct:cast:0, 鎚頭鑄模
tconstruct:cast:0, 堅韌綁定結鑄模
tconstruct:cast:0, 綁定結鑄模
tconstruct:cast:0, 鞘鑄模
tconstruct:cast:0, 刀條鑄模
tconstruct:cast:0, 寬剷頭鑄模
tconstruct:cast:0, 握柄鑄模
tconstruct:cast:0, 短鐮刃鑄模
tconstruct:cast:0, 手柄鑄模
tconstruct:cast:0, 護甲板鑄模
tconstruct:cast:0, 十字格鑄模
tconstruct:cast:0, 弓臂鑄模
tconstruct:cast:0, 箭頭鑄模
tconstruct:cast:0, 大板鑄模
tconstruct:cast:0, 碎片鑄模
tconstruct:cast:0, 鎬頭鑄模
tconstruct:cast:0, 劍刃鑄模
tconstruct:cast:0, 弓弦鑄模
tconstruct:cast:0, 拋光工具鑄模
tconstruct:cast:0, 奇術焦鏡鑄模
tconstruct:cast:0, 鏟尖鑄模
tconstruct:cast:0, 鐮刀刃鑄模
tconstruct:cast:0, 打磨件鑄模
tconstruct:cast:0, 靴子基底鑄模
tconstruct:cast_custom:0, 錠鑄模
tconstruct:cast_custom:1, 粒鑄模
tconstruct:cast_custom:2, 寶石鑄模
tconstruct:cast_custom:3, 板鑄模
tconstruct:cast_custom:4, 齒輪鑄模
tconstruct:clay_cast:0, 空白鑄模黏土
tconstruct:clay_cast:0, 大刀刃黏土鑄模
tconstruct:clay_cast:0, 胸甲基底黏土鑄模
tconstruct:clay_cast:0, 板斧刃黏土鑄模
tconstruct:clay_cast:0, 牌板黏土鑄模
tconstruct:clay_cast:0, 斧刃黏土鑄模
tconstruct:clay_cast:0, 護甲夾板黏土鑄模
tconstruct:clay_cast:0, 寬護手黏土鑄模
tconstruct:clay_cast:0, 頭盔基底黏土鑄模
tconstruct:clay_cast:0, Small Plate黏土鑄模
tconstruct:clay_cast:0, 堅韌手柄黏土鑄模
tconstruct:clay_cast:0, 平鍋黏土鑄模
tconstruct:clay_cast:0, 護手鐔黏土鑄模
tconstruct:clay_cast:0, 箭杆黏土鑄模
tconstruct:clay_cast:0, 護腿基底黏土鑄模
tconstruct:clay_cast:0, 刀刃黏土鑄模
tconstruct:clay_cast:0, 鎚頭黏土鑄模
tconstruct:clay_cast:0, 堅韌綁定結黏土鑄模
tconstruct:clay_cast:0, 綁定結黏土鑄模
tconstruct:clay_cast:0, 鞘黏土鑄模
tconstruct:clay_cast:0, 刀條黏土鑄模
tconstruct:clay_cast:0, 寬剷頭黏土鑄模
tconstruct:clay_cast:0, 握柄黏土鑄模
tconstruct:clay_cast:0, 短鐮刃黏土鑄模
tconstruct:clay_cast:0, 手柄黏土鑄模
tconstruct:clay_cast:0, 護甲板黏土鑄模
tconstruct:clay_cast:0, 十字格黏土鑄模
tconstruct:clay_cast:0, 弓臂黏土鑄模
tconstruct:clay_cast:0, 箭頭黏土鑄模
tconstruct:clay_cast:0, 大板黏土鑄模
tconstruct:clay_cast:0, 碎片黏土鑄模
tconstruct:clay_cast:0, 鎬頭黏土鑄模
tconstruct:clay_cast:0, 劍刃黏土鑄模
tconstruct:clay_cast:0, 弓弦黏土鑄模
tconstruct:clay_cast:0, 拋光工具黏土鑄模
tconstruct:clay_cast:0, 奇術焦鏡黏土鑄模
tconstruct:clay_cast:0, 鏟尖黏土鑄模
tconstruct:clay_cast:0, 鐮刀刃黏土鑄模
tconstruct:clay_cast:0, 打磨件黏土鑄模
tconstruct:clay_cast:0, 靴子基底黏土鑄模
tconstruct:stone_torch:0, 石棍火把
tconstruct:stone_ladder:0, 石梯子
tconstruct:punji:0, 尖竹釘
tconstruct:rack:0, 物品架
tconstruct:rack:1, 晾乾架
tconstruct:wood_rail:0, 木軌
tconstruct:wood_rail_trapdoor:0, 地板門木軌
tconstruct:wooden_hopper:0, 木漏斗
tconstruct:slime_channel:0, 黏液流道
tconstruct:slime_channel:1, 黏液流道
tconstruct:slime_channel:2, 黏液流道
tconstruct:slime_channel:3, 黏血流道
tconstruct:slime_channel:4, 黏液流道
tconstruct:dried_clay:0, 乾燥黏土
tconstruct:dried_clay:1, 乾製磚塊
tconstruct:dried_clay_slab:0, 乾燥黏土半磚
tconstruct:dried_clay_slab:1, 乾製磚半磚
tconstruct:dried_clay_stairs:0, 乾制黏土階梯
tconstruct:dried_brick_stairs:0, 乾製磚階梯
tconstruct:brownstone:0, 平滑褐砂石
tconstruct:brownstone:1, 粗糙褐砂石
tconstruct:brownstone:2, 褐砂石地磚
tconstruct:brownstone:3, 褐砂石磚
tconstruct:brownstone:4, 裂紋褐砂石磚
tconstruct:brownstone:5, 精美褐砂石磚
tconstruct:brownstone:6, 方紋褐砂石磚
tconstruct:brownstone:7, 褐砂路面
tconstruct:brownstone:8, 苦力怕雕面褐砂石
tconstruct:brownstone:9, 三角紋褐砂石磚
tconstruct:brownstone:10, 細紋褐砂石磚
tconstruct:brownstone:11, 褐砂石瓦
tconstruct:brownstone_slab:0, 平滑褐砂石半磚
tconstruct:brownstone_slab:1, 粗糙褐砂石半磚
tconstruct:brownstone_slab:2, 褐砂石地磚半磚
tconstruct:brownstone_slab:3, 褐砂石磚半磚
tconstruct:brownstone_slab:4, 裂紋褐砂石磚半磚
tconstruct:brownstone_slab:5, 精美褐砂石磚半磚
tconstruct:brownstone_slab:6, 方紋褐砂石磚半磚
tconstruct:brownstone_slab:7, 褐砂路面半磚
tconstruct:brownstone_slab2:0, 苦力怕雕面褐砂石半磚
tconstruct:brownstone_slab2:1, 三角紋褐砂石磚半磚
tconstruct:brownstone_slab2:2, 細紋褐砂石磚半磚
tconstruct:brownstone_slab2:3, 褐砂石瓦半磚
tconstruct:brownstone_stairs_smooth:0, 平滑褐砂石階梯
tconstruct:brownstone_stairs_rough:0, 粗糙褐砂石階梯
tconstruct:brownstone_stairs_paver:0, 褐砂石地磚階梯
tconstruct:brownstone_stairs_brick:0, 褐砂石磚階梯
tconstruct:brownstone_stairs_brick_cracked:0, 裂紋褐砂石磚階梯
tconstruct:brownstone_stairs_brick_fancy:0, 精美褐砂石磚階梯
tconstruct:brownstone_stairs_brick_square:0, 方紋褐砂石磚階梯
tconstruct:brownstone_stairs_brick_triangle:0, 三角紋褐砂石磚階梯
tconstruct:brownstone_stairs_brick_small:0, 細紋褐砂石磚階梯
tconstruct:brownstone_stairs_road:0, 褐砂路面階梯
tconstruct:brownstone_stairs_tile:0, 褐砂石瓦階梯
tconstruct:brownstone_stairs_creeper:0, 苦力怕雕面褐砂石階梯
tconstruct:slimesling:0, 黏液彈弓
tconstruct:slimesling:1, 黏液彈弓
tconstruct:slimesling:2, 黏液彈弓
tconstruct:slimesling:3, 凝血彈弓
tconstruct:slimesling:4, 黏液彈弓
tconstruct:slime_boots:0, 黏液靴子
tconstruct:slime_boots:1, 黏液靴子
tconstruct:slime_boots:2, 黏液靴子
tconstruct:slime_boots:3, 凝血靴子
tconstruct:slime_boots:4, 黏液靴子
tconstruct:piggybackpack, 肩馱架
tconstruct:throwball:0, 螢光球
tconstruct:throwball:1, EFLN
tconstruct:stone_stick, 石棍
tconstruct:fancy_frame:0, 精美物品展示框
tconstruct:fancy_frame:1, 鋁黃銅物品展示框
tconstruct:fancy_frame:2, 鈷制物品展示框
tconstruct:fancy_frame:3, 阿迪特物品展示框
tconstruct:fancy_frame:4, 瑪玉靈物品展示框
tconstruct:fancy_frame:5, 金製物品展示框
tconstruct:fancy_frame:6, 通透玻璃物品展示框
tconstruct:moms_spaghetti, 媽媽做的意大利麵
bhc:red_heart, 紅心
bhc:yellow_heart, 黃心
bhc:green_heart, 綠心
bhc:blue_heart, 藍心
bhc:canister, 油桶
bhc:red_heart_canister, 紅心之容器
bhc:yellow_heart_canister, 黃心之容器
bhc:green_heart_canister, 綠心之容器
bhc:blue_heart_canister, 藍心之容器
bhc:relic_apple, 遺物蘋果
bhc:wither_bone, 凋零之骨
bhc:heart_amulet, 生命護符
modularrouters:item_router, 物品路由器
modularrouters:template_frame, 模板框架方塊
modularrouters:blank_module, 空白模組
modularrouters:blank_upgrade, 空白升級
modularrouters:augment_core, 拓展核心
modularrouters:override_card, 安全覆蓋卡
modularrouters:module:0, 投擲器模組
modularrouters:module:1, 投擲模組
modularrouters:module:2, 虛空模組
modularrouters:module:3, 放置模組
modularrouters:module:4, 破壞模組
modularrouters:module:5, 發送模組 Mk1
modularrouters:module:6, 發送模組 Mk2
modularrouters:module:7, 發送模組 Mk3
modularrouters:module:8, 抽取模組
modularrouters:module:9, 抽取模組 Mk2
modularrouters:module:10, 造橋模組
modularrouters:module:11, 造橋模組 Mk2
modularrouters:module:12, 檢測模組
modularrouters:module:13, 玩家背包模組
modularrouters:module:14, 流體模組
modularrouters:module:15, 銷毀模組
modularrouters:module:16, 執行模組
modularrouters:module:17, 分配模組
modularrouters:upgrade:0, 堆疊升級
modularrouters:upgrade:1, 速度升級
modularrouters:upgrade:2, 安全升級
modularrouters:upgrade:3, 偽裝升級
modularrouters:upgrade:4, 同步升級
modularrouters:upgrade:5, 流體傳輸升級
modularrouters:upgrade:6, 消音器升級
modularrouters:upgrade:7, 爆炸升級
modularrouters:filter:0, 批量物品過濾名單
modularrouters:filter:1, 按mod分揀過濾名單
modularrouters:filter:2, 正則表達式過濾名單
modularrouters:filter:3, 檢測過濾名單
modularrouters:augment:0, 快速拾取拓展
modularrouters:augment:1, 拾取延遲拓展
modularrouters:augment:2, 範圍升級拓展
modularrouters:augment:3, 範圍降級拓展
modularrouters:augment:4, 紅石拓展
modularrouters:augment:5, 調節拓展
modularrouters:augment:6, 堆疊拓展
modularrouters:augment:7, 經驗吸收拓展
modularrouters:augment:8, 模仿拓展
modularrouters:augment:9, 推動拓展
bloodmagic:altar, 血之祭壇
bloodmagic:blood_rune:0, 空白符文
bloodmagic:blood_rune:1, 速度符文
bloodmagic:blood_rune:2, 效率符文
bloodmagic:blood_rune:3, 獻祭符文
bloodmagic:blood_rune:4, 犧牲符文
bloodmagic:blood_rune:5, 轉位符文
bloodmagic:blood_rune:6, 增容符文
bloodmagic:blood_rune:7, 超容符文
bloodmagic:blood_rune:8, 寶珠符文
bloodmagic:blood_rune:9, 促速符文
bloodmagic:blood_rune:10, 充能符文
bloodmagic:ritual_controller:0, 主儀式石
bloodmagic:ritual_controller:1, 不完善的儀式石
bloodmagic:ritual_controller:2, 反轉的主儀式石
bloodmagic:ritual_stone:0, 儀式石
bloodmagic:ritual_stone:1, 水之儀式石
bloodmagic:ritual_stone:2, 火之儀式石
bloodmagic:ritual_stone:3, 土之儀式石
bloodmagic:ritual_stone:4, 風之儀式石
bloodmagic:ritual_stone:5, 薄暮儀式石
bloodmagic:ritual_stone:6, 破曉儀式石
bloodmagic:teleposer, 傳送器
bloodmagic:soul_forge, 獄火熔爐
bloodmagic:incense_altar, 薰香祭壇
bloodmagic:demon_crucible, 惡魔坩堝
bloodmagic:demon_pylon, 惡魔導能塔
bloodmagic:demon_crystallizer, 惡魔結晶壇
bloodmagic:demon_crystal:0, [原生]意志晶簇
bloodmagic:demon_crystal:1, [腐蝕]意志晶簇
bloodmagic:demon_crystal:2, [破壞]意志晶簇
bloodmagic:demon_crystal:3, [復仇]意志晶簇
bloodmagic:demon_crystal:4, [堅毅]意志晶簇
bloodmagic:alchemy_table, 鍊金術桌
bloodmagic:decorative_brick:0, 大血石磚
bloodmagic:decorative_brick:1, 血石磚
bloodmagic:path:0, 木製路面
bloodmagic:path:1, 木瓦路面
bloodmagic:path:2, 石磚路面
bloodmagic:path:3, 石瓦路面
bloodmagic:path:4, 碎石磚路面
bloodmagic:path:5, 碎石路面
bloodmagic:path:6, 黑曜石磚路面
bloodmagic:path:7, 黑曜石瓦路面
bloodmagic:master_routing_node, 主控路由節點
bloodmagic:input_routing_node, 輸入路由節點
bloodmagic:output_routing_node, 輸出路由節點
bloodmagic:item_routing_node, 路由節點
bloodmagic:blood_tank:0, 血法師的儲罐 1層
bloodmagic:blood_tank:1, 血法師的儲罐 2層
bloodmagic:blood_tank:2, 血法師的儲罐 3層
bloodmagic:blood_tank:3, 血法師的儲罐 4層
bloodmagic:blood_tank:4, 血法師的儲罐 5層
bloodmagic:blood_tank:5, 血法師的儲罐 6層
bloodmagic:blood_tank:6, 血法師的儲罐 7層
bloodmagic:blood_tank:7, 血法師的儲罐 8層
bloodmagic:blood_tank:8, 血法師的儲罐 9層
bloodmagic:blood_tank:9, 血法師的儲罐 10層
bloodmagic:blood_tank:10, 血法師的儲罐 11層
bloodmagic:blood_tank:11, 血法師的儲罐 12層
bloodmagic:blood_tank:12, 血法師的儲罐 13層
bloodmagic:blood_tank:13, 血法師的儲罐 14層
bloodmagic:blood_tank:14, 血法師的儲罐 15層
bloodmagic:blood_tank:15, 血法師的儲罐 16層
bloodmagic:mimic:0, [懸幽]擬態方塊
bloodmagic:mimic:1, 擬態方塊
bloodmagic:mimic:2, [清透]擬態方塊
bloodmagic:mimic:3, [光亮]擬態方塊
bloodmagic:mimic:4, [感知]擬態方塊
bloodmagic:demon_brick_1:0, 原生石磚
bloodmagic:demon_brick_1:1, 腐蝕石磚
bloodmagic:demon_brick_1:2, 破壞石磚
bloodmagic:demon_brick_1:3, 復仇石磚
bloodmagic:demon_brick_1:4, 堅毅石磚
bloodmagic:demon_brick_2:0, 小原生石磚
bloodmagic:demon_brick_2:1, 小腐蝕石磚
bloodmagic:demon_brick_2:2, 小破壞石磚
bloodmagic:demon_brick_2:3, 小復仇石磚
bloodmagic:demon_brick_2:4, 小堅毅石磚
bloodmagic:demon_brick_2:5, 原生石瓦
bloodmagic:demon_brick_2:6, 腐蝕石瓦
bloodmagic:demon_brick_2:7, 破壞石瓦
bloodmagic:demon_brick_2:8, 復仇石瓦
bloodmagic:demon_brick_2:9, 堅毅石瓦
bloodmagic:demon_brick_2:10, 二重原生石瓦
bloodmagic:demon_brick_2:11, 二重腐蝕石瓦
bloodmagic:demon_brick_2:12, 二重破壞石瓦
bloodmagic:demon_brick_2:13, 二重復仇石瓦
bloodmagic:demon_brick_2:14, 二重堅毅石瓦
bloodmagic:demon_extras:0, 原生石頭
bloodmagic:demon_extras:1, 腐蝕石頭
bloodmagic:demon_extras:2, 破壞石頭
bloodmagic:demon_extras:3, 復仇石頭
bloodmagic:demon_extras:4, 堅毅石頭
bloodmagic:demon_extras:5, 拋光原生石
bloodmagic:demon_extras:6, 拋光腐蝕石
bloodmagic:demon_extras:7, 拋光破壞石
bloodmagic:demon_extras:8, 拋光復仇石
bloodmagic:demon_extras:9, 拋光堅毅石
bloodmagic:demon_extras:10, 原生意志合金
bloodmagic:demon_extras:11, 腐蝕意志合金
bloodmagic:demon_extras:12, 破壞意志合金
bloodmagic:demon_extras:13, 復仇意志合金
bloodmagic:demon_extras:14, 堅毅意志合金
bloodmagic:demon_pillar_1:0, 原生石柱
bloodmagic:demon_pillar_1:1, 腐蝕石柱
bloodmagic:demon_pillar_1:2, 破壞石柱
bloodmagic:demon_pillar_1:3, 復仇石柱
bloodmagic:demon_pillar_1:4, 堅毅石柱
bloodmagic:demon_pillar_2:0, 二重原生石柱
bloodmagic:demon_pillar_2:1, 二重腐蝕石柱
bloodmagic:demon_pillar_2:2, 二重破壞石柱
bloodmagic:demon_pillar_2:3, 二重復仇石柱
bloodmagic:demon_pillar_2:4, 二重堅毅石柱
bloodmagic:demon_pillar_cap_1:0, 原生頂柱
bloodmagic:demon_pillar_cap_1:1, 腐蝕頂柱
bloodmagic:demon_pillar_cap_2:0, 破壞頂柱
bloodmagic:demon_pillar_cap_2:1, 復仇頂柱
bloodmagic:demon_pillar_cap_3, tile.bloodmagic.pillarCap3..name
bloodmagic:demon_light:0, [原生]意志之瞳
bloodmagic:demon_light:1, [腐蝕]意志之瞳
bloodmagic:demon_light:2, [破壞]意志之瞳
bloodmagic:demon_light:3, [復仇]意志之瞳
bloodmagic:demon_light:4, [堅毅]意志之瞳
bloodmagic:demon_wall_1:0, 原生石磚牆
bloodmagic:demon_wall_1:1, 腐蝕石磚牆
bloodmagic:demon_wall_1:2, 破壞石磚牆
bloodmagic:demon_wall_1:3, 復仇石磚牆
bloodmagic:demon_wall_1:4, 堅毅石磚牆
bloodmagic:demon_wall_1:5, 小原生石磚牆
bloodmagic:demon_wall_1:6, 小腐蝕石磚牆
bloodmagic:demon_wall_1:7, 小破壞石磚牆
bloodmagic:demon_wall_1:8, 小復仇石磚牆
bloodmagic:demon_wall_1:9, 小堅毅石磚牆
bloodmagic:demon_wall_1:10, 原生石牆
bloodmagic:demon_wall_1:11, 腐蝕石牆
bloodmagic:demon_wall_1:12, 破壞石牆
bloodmagic:demon_wall_1:13, 復仇石牆
bloodmagic:demon_wall_1:14, 堅毅石牆
bloodmagic:demon_stairs_1:0, 原生石階梯
bloodmagic:demon_stairs_1:1, 腐蝕石階梯
bloodmagic:demon_stairs_2:0, 破壞石階梯
bloodmagic:demon_stairs_2:1, 復仇石階梯
bloodmagic:demon_stairs_3, tile.bloodmagic.stairs3..name
bloodmagic:inversion_pillar:0, [原生]反轉柱
bloodmagic:inversion_pillar:1, [腐蝕]反轉柱
bloodmagic:inversion_pillar:2, [破壞]反轉柱
bloodmagic:inversion_pillar:3, [復仇]反轉柱
bloodmagic:inversion_pillar:4, [堅毅]反轉柱
bloodmagic:inversion_pillar_end:0, [原生]反轉柱基
bloodmagic:inversion_pillar_end:1, [原生]反轉柱頂蓋
bloodmagic:inversion_pillar_end:2, [腐蝕]反轉柱基
bloodmagic:inversion_pillar_end:3, [腐蝕]反轉柱頂蓋
bloodmagic:inversion_pillar_end:4, [破壞]反轉柱基
bloodmagic:inversion_pillar_end:5, [破壞]反轉柱頂蓋
bloodmagic:inversion_pillar_end:6, [復仇]反轉柱基
bloodmagic:inversion_pillar_end:7, [復仇]反轉柱頂蓋
bloodmagic:inversion_pillar_end:8, [堅毅]反轉柱基
bloodmagic:inversion_pillar_end:9, [堅毅]反轉柱頂蓋
bloodmagic:blood_orb:0, [虛弱]氣血寶珠
bloodmagic:blood_orb:0, [學徒]氣血寶珠
bloodmagic:blood_orb:0, [法師]氣血寶珠
bloodmagic:blood_orb:0, [導師]氣血寶珠
bloodmagic:blood_orb:0, [賢者]氣血寶珠
bloodmagic:activation_crystal:0, [虛弱]啟動水晶
bloodmagic:activation_crystal:1, [覺醒]啟動水晶
bloodmagic:activation_crystal:2, [創造]啟動水晶
bloodmagic:slate:0, 空白石板
bloodmagic:slate:1, 強化石板
bloodmagic:slate:2, 灌輸石板
bloodmagic:slate:3, 惡魔石板
bloodmagic:slate:4, 懸幽石板
bloodmagic:inscription_tool:1, 元素銘文工具：水
bloodmagic:inscription_tool:2, 元素銘文工具：火
bloodmagic:inscription_tool:3, 元素銘文工具：土
bloodmagic:inscription_tool:4, 元素銘文工具：風
bloodmagic:inscription_tool:5, 元素銘文工具：薄暮
bloodmagic:sacrificial_dagger:0, 犧牲匕首
bloodmagic:sacrificial_dagger:1, [創造]犧牲匕首
bloodmagic:pack_sacrifice, 鬥士鎧衣
bloodmagic:pack_self_sacrifice, 血液背包
bloodmagic:dagger_of_sacrifice, 獻祭刀
bloodmagic:ritual_diviner:0, 儀式推測仗
bloodmagic:ritual_diviner:1, 儀式推測仗 [薄暮]
bloodmagic:ritual_diviner:2, 儀式推測仗 [破曉]
bloodmagic:ritual_dismantler, 儀式拆卸杖
bloodmagic:ritual_reader, 儀式調整鉗
bloodmagic:lava_crystal, 熔岩晶體
bloodmagic:bound_sword, 束縛之劍
bloodmagic:bound_pickaxe, 束縛之鎬
bloodmagic:bound_axe, 束縛之斧
bloodmagic:bound_shovel, 束縛之鏟
bloodmagic:sigil_divination, 占卜印記
bloodmagic:sigil_air, 風之印記
bloodmagic:sigil_water, 水之印記
bloodmagic:sigil_lava, 熔岩印記
bloodmagic:sigil_void, 虛空印記
bloodmagic:sigil_green_grove, 綠叢印記
bloodmagic:sigil_blood_light, 血光印記
bloodmagic:sigil_elemental_affinity, 元素印記
bloodmagic:sigil_magnetism, 磁引印記
bloodmagic:sigil_suppression, 抑液印記
bloodmagic:sigil_haste, 急速印記
bloodmagic:sigil_fast_miner, 速掘印記
bloodmagic:sigil_seer, 見解印記
bloodmagic:sigil_phantom_bridge, 影橋印記
bloodmagic:sigil_whirlwind, 旋風印記
bloodmagic:sigil_compression, 壓擠印記
bloodmagic:sigil_ender_severance, 絕影印記
bloodmagic:sigil_holding, 集持印記
bloodmagic:sigil_teleposition, 傳送印記
bloodmagic:sigil_transposition, 移位印記
bloodmagic:sigil_claw, 爪之印記
bloodmagic:sigil_bounce, 彈性印記
bloodmagic:sigil_frost, 冰霜印記
bloodmagic:component:0, 水之試劑
bloodmagic:component:1, 熔岩試劑
bloodmagic:component:2, 風之試劑
bloodmagic:component:3, 採掘試劑
bloodmagic:component:4, 虛空試劑
bloodmagic:component:5, 促生試劑
bloodmagic:component:6, 元素試劑
bloodmagic:component:7, 見解試劑
bloodmagic:component:8, 束縛試劑
bloodmagic:component:9, 抑液試劑
bloodmagic:component:10, 框架零件
bloodmagic:component:11, 血光試劑
bloodmagic:component:12, 磁引試劑
bloodmagic:component:13, 急速試劑
bloodmagic:component:14, 壓擠試劑
